subject,t_from_onset_s,slope_uv_per_deg,r
S11,2.76,-0.25908580527753167,-0.15902945288610337
S11,2.8,-0.2687922246664817,-0.1643951900677367
S11,2.84,-0.27693340046704246,-0.16910192311528138
S11,2.88,-0.28415875972747856,-0.1736889144340475
S11,2.92,-0.29193927109636125,-0.17903716751153076
S11,2.96,-0.3013945185781194,-0.18569652458511912
S11,3.0,-0.3126374836162479,-0.19359768044431583
S11,3.04,-0.32485357027348505,-0.2020908323344329
S11,3.08,-0.3370926111216688,-0.2104070012198936
S11,3.12,-0.34904233110760585,-0.2182607083562622
S11,3.16,-0.36111209257033733,-0.22599947317548275
S11,3.2,-0.3737528710317324,-0.23407887468196914
S11,3.24,-0.38631662349633505,-0.2422188529247657
S11,3.28,-0.39640869064479867,-0.2489902629375505
S11,3.32,-0.4010471648320492,-0.2526398467704241
S11,3.36,-0.39933356677609455,-0.25281319497656696
S11,3.4,-0.3939410059000283,-0.2513477981698016
S11,3.44,-0.3899966568899443,-0.25140403281393725
S11,3.48,-0.3926026645247381,-0.255861500482292
S11,3.52,-0.404236595584687,-0.26572255384471666
S11,3.56,-0.42344123799028216,-0.27937453274052393
S11,3.6,-0.44596715759760863,-0.29362978953225927
S11,3.64,-0.4673689435180854,-0.3058360277292636
S11,3.68,-0.4850764544059915,-0.3153100603581428
S11,3.72,-0.49902668692885266,-0.32319358789747077
S11,3.76,-0.510860193400083,-0.3311681176031338
S11,3.8,-0.5224258846556016,-0.3402257068758431
S11,3.84,-0.5348018735571795,-0.35032888455396116
S11,3.88,-0.5481091784213722,-0.36071536062084986
S11,3.92,-0.5617627006071529,-0.3703175768003115
S11,3.96,-0.5749703906103178,-0.3782655345821295
S11,4.0,-0.5873379815520752,-0.38438588835078724
S11,4.04,-0.5988408765716621,-0.3891066554015169
S11,4.08,-0.6094882423437448,-0.3930271118375944
S11,4.12,-0.6193600099166676,-0.3968050026358375
S11,4.16,-0.6287060996241002,-0.4010690048616113
S11,4.2,-0.6378767180279529,-0.4061482663838455
S11,4.24,-0.6473166571046521,-0.4120526880736121
S11,4.28,-0.6571232683918128,-0.41850329567022326
S11,4.32,-0.6669533743146071,-0.4251113323028035
S11,4.36,-0.6767810549260348,-0.4318437675577328
S11,4.4,-0.6871206578210363,-0.4390768888330461
S11,4.44,-0.6985376057487935,-0.44705397205382136
S11,4.48,-0.7114012783194216,-0.4554727321810793
S11,4.52,-0.7257222162063807,-0.463534100373659
S11,4.56,-0.7407392343409954,-0.47031061795450085
S11,4.6,-0.7548623262638611,-0.4752677671558373
S11,4.64,-0.7660438798888916,-0.4784144064869723
S11,4.68,-0.7727515107259265,-0.48012671450618594
S11,4.72,-0.7753691002845905,-0.48113425189022274
S11,4.76,-0.7766048788264055,-0.4825368034948484
S11,4.8,-0.7795571043961339,-0.48520458173456227
S11,4.84,-0.7844868250070833,-0.48862386688711756
S11,4.88,-0.7871411181694341,-0.4902780132367081
S11,4.92,-0.7810069020382971,-0.48668548478095264
S11,4.96,-0.7638537985727306,-0.47636909169781594
S11,5.0,-0.7449755619466635,-0.4636695616937975
S11,5.04,-0.744723599870733,-0.4593653889867362
S11,5.08,-0.7789049053897962,-0.47255562453662836
S11,5.12,-0.8336820636953477,-0.4972341657435496
S11,5.16,-0.8526004160827171,-0.5076825994514367
S11,5.2,-0.7552386985460813,-0.46417663004430376
S11,5.24,-0.4805298537470135,-0.3137847657013042
S11,5.28,-0.02562235820721958,-0.017136545576245256
S11,5.32,0.5443387492246503,0.329391707127378
S11,5.36,1.1213881057561954,0.565353442166486
S12,-0.4,-0.42488153960863634,-0.9732119188540806
S12,-0.36,-0.8056108292302704,-0.9870752716038593
S12,-0.32,-1.249251513522695,-0.9930192292555591
S12,-0.28,-1.6443925258261238,-0.9954689549184239
S12,-0.24,-1.8750103394339688,-0.9961819796423088
S12,-0.2,-1.87243042954622,-0.9952919898656493
S12,-0.16,-1.6477921863508995,-0.9913430851743683
S12,-0.12,-1.2826392553124892,-0.979213715006044
S12,-0.08,-0.8815395800635577,-0.9420155693959373
S12,-0.04,-0.522801174199671,-0.8251349952283991
S12,0.0,-0.23848022026362925,-0.5142155503478486
S12,0.04,-0.024671889002536234,-0.056565255590491706
S12,0.08,0.13659809964056988,0.2780932666609902
S12,0.12,0.2610720652493786,0.4582829051126361
S12,0.16,0.3572454440615024,0.5528731772804263
S12,0.2,0.42893075648330303,0.6025983830652073
S12,0.24,0.47902505241482385,0.6265493656887714
S12,0.28,0.5108534251341476,0.6339050845456984
S12,0.32,0.5276999418605832,0.6293822488180507
S12,0.36,0.5324785827240608,0.6162199709302559
S12,0.4,0.5279858328048758,0.5974975884735214
S12,0.44,0.5173087903889034,0.5762103325173549
S12,0.48,0.5040299739545877,0.555045167036496
S12,0.52,0.4914762413869202,0.535888915558532
S12,0.56,0.48093985403356115,0.51876588225629
S12,0.6,0.4706595517712933,0.5013427005495258
S12,0.64,0.4570406506377862,0.4802296689794754
S12,0.68,0.4370197745998742,0.45319942100666905
S12,0.72,0.40976014941556704,0.42046785214987437
S12,0.76,0.3769625856552915,0.3843745203464985
S12,0.8,0.34162955293881303,0.34781186196521086
S12,0.84,0.3059730312756509,0.3123780339697828
S12,0.88,0.26998640726653117,0.27741968418119234
S12,0.92,0.23143143439323796,0.240165459991298
S12,0.96,0.18694198925420316,0.196533615510098
S12,1.0,0.13400790897981718,0.14295489725085855
S12,1.04,0.07281877790751266,0.07876479086185081
S12,1.08,0.0062059140746296105,0.006792059587360455
S12,1.12,-0.0622474773875295,-0.06883012824180904
S12,1.16,-0.1297330122606645,-0.14497225377487805
S12,1.2,-0.19444013191619994,-0.2199661024987864
S12,1.24,-0.2556172309944001,-0.29329197396264317
S12,1.28,-0.3138100533068113,-0.3652026344692758
S12,1.32,-0.37038454995132236,-0.43587639380335697
S12,1.36,-0.4264184617906778,-0.5046397935537283
S12,1.4,-0.4819540666817253,-0.5699678320987185
S12,1.44,-0.5361175658319209,-0.6300515276766685
S12,1.48,-0.5878504552189807,-0.6834059075046246
S12,1.52,-0.6366236954540936,-0.7291656637739451
S12,1.56,-0.6827870377292843,-0.7671870081282486
S12,1.6,-0.7277089501350819,-0.7982503502068752
S12,1.64,-0.7732898899427364,-0.8238551001164895
S12,1.68,-0.8204578273164987,-0.8452924783513965
S12,1.72,-0.8680797128143029,-0.8629428594638207
S12,1.76,-0.9139117470958932,-0.876618672823375
S12,1.8,-0.9566975737379808,-0.8864697862867861
S12,1.84,-0.9971634616708207,-0.893471204170261
S12,1.88,-1.0370676581109537,-0.8989587722001617
S12,1.92,-1.077241598488653,-0.9036886535933122
S12,1.96,-1.1162184316342005,-0.9074861226326161
S12,2.0,-1.1506706888724532,-0.9097076338931258
S12,2.04,-1.1773480603858564,-0.9098789940905292
S12,2.08,-1.1949673601169364,-0.9080688282208045
S12,2.12,-1.204723379866334,-0.9049521557013456
S12,2.16,-1.2091363583813521,-0.9015424130786929
S12,2.2,-1.2099422659500674,-0.8985728185575862
S12,2.24,-1.2066577932925104,-0.8959472645767549
S12,2.28,-1.197050786855684,-0.8928187794626061
S12,2.32,-1.1790932224442308,-0.8881999014032658
S12,2.36,-1.1528981492239443,-0.8815388018085883
S12,2.4,-1.1211524286117118,-0.8729844701545483
S12,2.44,-1.0877167297155799,-0.8633617833151436
S12,2.48,-1.0557959685311624,-0.8538791977451342
S12,2.52,-1.0270767055406558,-0.8455829886808437
S12,2.56,-1.001634258868198,-0.8387741632602166
S12,2.6,-0.9782697198918947,-0.832833580565725
S12,2.64,-0.9553920602985182,-0.8266394862061708
S12,2.68,-0.9318798700794639,-0.8191523304618111
S12,2.72,-0.9072264419718069,-0.8096832068850277
S12,2.76,-0.881317696096493,-0.7979806834123544
S12,2.8,-0.854220454180321,-0.7844046465567457
S12,2.84,-0.8260855607776028,-0.7699440855370472
S12,2.88,-0.7972819533506198,-0.7558669862166045
S12,2.92,-0.7684162020243465,-0.7432104102522317
S12,2.96,-0.7398160854294851,-0.7323179803516239
S12,3.0,-0.7111074200646125,-0.7226975335152491
S12,3.04,-0.6812795756603521,-0.7132735260292564
S12,3.08,-0.6488411290465889,-0.7027108994630955
S12,3.12,-0.6121884976837698,-0.6897070640157897
S12,3.16,-0.5705497142986837,-0.6732769068504547
S12,3.2,-0.5248829463606125,-0.6529481593585509
S12,3.24,-0.4777374438216514,-0.6289903845567526
S12,3.28,-0.4320443442707785,-0.6024964961515611
S12,3.32,-0.38982590717793003,-0.5748891136988767
S12,3.36,-0.35186874758554787,-0.5472895159446798
S12,3.4,-0.318340014700331,-0.5204035178141873
S12,3.44,-0.2894396864941686,-0.494664585279737
S12,3.48,-0.2656776493101577,-0.47062925363539043
S12,3.52,-0.2480028000540138,-0.4500214494516439
S12,3.56,-0.23737393120038694,-0.43592161652337513
S12,3.6,-0.2333723884224081,-0.4302462233559505
S12,3.64,-0.23322146964520662,-0.4309186406277188
S12,3.68,-0.23265108909012033,-0.43236607692312556
S12,3.72,-0.2278756374107522,-0.42869670825231926
S12,3.76,-0.21685091199017303,-0.4162241703343106
S12,3.8,-0.19929321252691953,-0.39370805565807604
S12,3.84,-0.1761640256773603,-0.36130000954889113
S12,3.88,-0.1491309246638677,-0.31947202747171216
S12,3.92,-0.11978748686946633,-0.26809345480802044
S12,3.96,-0.08891300083487905,-0.20646484763336034
S12,4.0,-0.0567535885973423,-0.1351945805442863
S12,4.04,-0.02418830813082434,-0.05839642909982129
S12,4.08,0.006790252608482216,0.016425237621982336
S12,4.12,0.03403579546115796,0.08165001803698516
S12,4.16,0.056508023637330644,0.1332979572353591
S12,4.2,0.07456901261592269,0.1718671575671652
S12,4.24,0.08947344510355804,0.20068896754100665
S12,4.28,0.1029389710136087,0.22435407237925864
S12,4.32,0.11678485704167034,0.2474166849005695
S12,4.36,0.13221470198261523,0.27267449317929077
S12,4.4,0.1491470963296418,0.3000716884429928
S12,4.44,0.1662395533241532,0.3272698393860818
S12,4.48,0.1813780773509149,0.35094978204156047
S12,4.52,0.19247624269845792,0.3681748636713078
S12,4.56,0.19861665158130978,0.37771462859250055
S12,4.6,0.2009763443682481,0.38098074213463273
S12,4.64,0.20266506324702757,0.3820711354299715
S12,4.68,0.20730166508381923,0.3863014495433389
S12,4.72,0.21728865990544657,0.39764093402364703
S12,4.76,0.23301521421239327,0.4170494870094471
S12,4.8,0.2533472138430507,0.4431031593256486
S12,4.84,0.2767793826115748,0.4738689411943158
S12,4.88,0.30244893669989154,0.5080348637802539
S12,4.92,0.3300013126105151,0.5441947299787342
S12,4.96,0.3582867276726835,0.5796626492960764
S12,5.0,0.38455799737335766,0.6109910859667493
S12,5.04,0.40517662098789115,0.6356371071882497
S12,5.08,0.4173881073917498,0.6533003611539063
S12,5.12,0.42212514388923833,0.6671777789378404
S12,5.16,0.4276111754246411,0.6849900464104115
S12,5.2,0.45087980833546,0.7174755629903795
S12,5.24,0.5134296714984257,0.7707190056843323
S12,5.28,0.630645970638215,0.8352190167471227
S12,5.32,0.8006378540252186,0.8907548057173412
S12,5.36,1.0010983347813514,0.9263387124059547
S13,-0.4,-0.25215184018594217,-0.8524344414654488
S13,-0.36,-0.5583164839766734,-0.9399120878100108
S13,-0.32,-0.9552846070108105,-0.9715747818431879
S13,-0.28,-1.3529428150632996,-0.9829163000565985
S13,-0.24,-1.6559588056653642,-0.987263682969939
S13,-0.2,-1.8048524894917415,-0.9886862917538048
S13,-0.16,-1.8010849583755393,-0.9884116452566056
S13,-0.12,-1.6983600705585213,-0.9868688094831098
S13,-0.08,-1.5642692549683306,-0.9843809964300163
S13,-0.04,-1.4437221192860028,-0.9813307195837793
S13,0.0,-1.3481887454121924,-0.977960437097321
S13,0.04,-1.267962515588416,-0.9741625556088798
S13,0.08,-1.1901858958712748,-0.9696083622495272
S13,0.12,-1.1090032887030614,-0.96401115970974
S13,0.16,-1.0256077539695023,-0.9572053037138553
S13,0.2,-0.9437352594792919,-0.9490327254833401
S13,0.24,-0.8658088458324058,-0.9390860018360788
S13,0.28,-0.7917692214244157,-0.9263426342840294
S13,0.32,-0.7204715532845222,-0.908966143496496
S13,0.36,-0.651818235814537,-0.884717793017405
S13,0.4,-0.5871753887262545,-0.8520073415530905
S13,0.44,-0.5278327436087038,-0.8109813189390157
S13,0.48,-0.4733123946308688,-0.7633918366819226
S13,0.52,-0.42106049312259786,-0.7107323146131401
S13,0.56,-0.3678417316243847,-0.6524731913640164
S13,0.6,-0.3119379396297337,-0.5862275927978498
S13,0.64,-0.25431488269958463,-0.5093542457291214
S13,0.68,-0.19800878477461292,-0.4214833816088783
S13,0.72,-0.14658953434194222,-0.32701345810332894
S13,0.76,-0.10256215955188049,-0.2346005344423996
S13,0.8,-0.06623134899791214,-0.15205842860771174
S13,0.84,-0.035810413047567366,-0.08143894897318939
S13,0.88,-0.008642322405151346,-0.01940610847835282
S13,0.92,0.017642111921868996,0.03923850276669516
S13,0.96,0.04446960311647098,0.0983718719340139
S13,1.0,0.07190447596045954,0.15838018729350675
S13,1.04,0.09869307120201032,0.21580190654581907
S13,1.08,0.12317255672165926,0.26587418297044996
S13,1.12,0.14429339993329124,0.3058912679363587
S13,1.16,0.16189407316088567,0.33630521841685457
S13,1.2,0.17653975069302258,0.3598057264959013
S13,1.24,0.18932166726475383,0.37999518089761064
S13,1.28,0.20136765223205924,0.40004529060756755
S13,1.32,0.21329734313579807,0.42178374495670545
S13,1.36,0.22514976170076242,0.44535700678010104
S13,1.4,0.23662357902421155,0.4690865636790286
S13,1.44,0.24735518121715555,0.49025809955014876
S13,1.48,0.25730242860153196,0.5071840230288261
S13,1.52,0.26694690485879785,0.5205658420196155
S13,1.56,0.27707165189527433,0.532918739185433
S13,1.6,0.2883610546430764,0.5469918755306037
S13,1.64,0.3009970044414014,0.5641898462360811
S13,1.68,0.3143328732026356,0.5838488974354278
S13,1.72,0.3269652935533187,0.6037971226379241
S13,1.76,0.3373661658063822,0.621667662792341
S13,1.8,0.3445662719006705,0.6360033116850365
S13,1.84,0.3484441962323163,0.6465240395065647
S13,1.88,0.3496154455581229,0.653573230652516
S13,1.92,0.34906000823106714,0.6576323507489955
S13,1.96,0.3476070823716078,0.6593409507986182
S13,2.0,0.34554513955388805,0.6593503529569205
S13,2.04,0.3427087585666476,0.6579436400881384
S13,2.08,0.33899953282063955,0.6551638287931169
S13,2.12,0.3347925665649203,0.6512367473074119
S13,2.16,0.3307942709294206,0.6466346777782143
S13,2.2,0.3274852542186482,0.642047070444424
S13,2.24,0.3245390330120579,0.6382070078555804
S13,2.28,0.3207146963246079,0.6350684037982144
S13,2.32,0.3146968116043046,0.6313022467861824
S13,2.36,0.30619912512577024,0.625005699843233
S13,2.4,0.2960196413506548,0.6147288805391445
S13,2.44,0.2852713437620047,0.6001980243688264
S13,2.48,0.2748689677253698,0.5828040186329195
S13,2.52,0.2651143443698123,0.5647432697730482
S13,2.56,0.2553297755033081,0.5469071743360672
S13,2.6,0.24452053979295052,0.5283955110725006
S13,2.64,0.23267614585017937,0.5085433324545934
S13,2.68,0.22098002250815107,0.4886800584159294
S13,2.72,0.21067906165763958,0.4713509559938611
S13,2.76,0.2021092976021102,0.45818292715849573
S13,2.8,0.19471274884040332,0.4487864997374478
S13,2.84,0.18749625968782524,0.441039147648997
S13,2.88,0.17941295792303605,0.43190636229735074
S13,2.92,0.16967116544309008,0.41855602646500045
S13,2.96,0.15774720595040304,0.3991184890572786
S13,3.0,0.14306003766237704,0.3722167259257852
S13,3.04,0.1250285113357843,0.3362295202324491
S13,3.08,0.10368670650250639,0.28966492620505946
S13,3.12,0.0801768640169146,0.2327568809558481
S13,3.16,0.05672852533561554,0.16986587730217648
S13,3.2,0.036194510502240276,0.11041084151384965
S13,3.24,0.021051971781390778,0.06472742722968722
S13,3.28,0.012145042599566959,0.037453865180402765
S13,3.32,0.008077564377586062,0.024991799846060828
S13,3.36,0.005919308299828809,0.018423633443075182
S13,3.4,0.00285068680346398,0.008941620838745973
S13,3.44,-0.0024139907534979606,-0.007618270775813216
S13,3.48,-0.009463366264310121,-0.029907744855718982
S13,3.52,-0.017082357448347633,-0.05378450625572451
S13,3.56,-0.02412862464871113,-0.07544435702903109
S13,3.6,-0.03007030904773804,-0.09341860254468876
S13,3.64,-0.03529484408992774,-0.10940604590065713
S13,3.68,-0.040741478032676255,-0.12671702277222974
S13,3.72,-0.04705527283368862,-0.14744317075923108
S13,3.76,-0.054333364039221954,-0.17152992469542472
S13,3.8,-0.06259680009388327,-0.19789622867639783
S13,3.84,-0.07217914209772189,-0.22573951244014595
S13,3.88,-0.08353214521964152,-0.25497718195466335
S13,3.92,-0.09662194392983339,-0.2854703464903256
S13,3.96,-0.11055949490515937,-0.31620634323426744
S13,4.0,-0.12391789435932346,-0.345732096037254
S13,4.04,-0.13539606902084816,-0.37285821047794676
S13,4.08,-0.14440401621376797,-0.3969755516258474
S13,4.12,-0.15123736370342367,-0.4180932942005041
S13,4.16,-0.1566746293471719,-0.4365741631751484
S13,4.2,-0.16138547755502874,-0.4526220401346096
S13,4.24,-0.16569463723622951,-0.4660516921659701
S13,4.28,-0.1696092544661599,-0.47639912461394096
S13,4.32,-0.17294339509176304,-0.48317381133944015
S13,4.36,-0.17562245883254468,-0.48625439692107947
S13,4.4,-0.1779547242583661,-0.48639954937616015
S13,4.44,-0.18065197296501329,-0.485737750150981
S13,4.48,-0.1845776021505822,-0.4873899193251245
S13,4.52,-0.19018946417037846,-0.49372415528813707
S13,4.56,-0.19688790280961027,-0.5045730583992646
S13,4.6,-0.20297588444375353,-0.5173391821441299
S13,4.64,-0.20643106004598283,-0.528428449877754
S13,4.68,-0.20588232129432785,-0.5344030977944407
S13,4.72,-0.20127869807520754,-0.5328491622914386
S13,4.76,-0.19401869185267687,-0.5234528493685906
S13,4.8,-0.18630189809215966,-0.5086875110227655
S13,4.84,-0.1799437373220848,-0.49289235396858366
S13,4.88,-0.1755224823939884,-0.47974681032172933
S13,4.92,-0.17259051922806762,-0.47053768447072464
S13,4.96,-0.17144252683477043,-0.466648633791216
S13,5.0,-0.17528201556725087,-0.4743966741019896
S13,5.04,-0.18946743354192147,-0.5031107377157725
S13,5.08,-0.21523596420068147,-0.5505632365490474
S13,5.12,-0.23982756658201967,-0.5900281137894009
S13,5.16,-0.23018012822125994,-0.5708944702375898
S13,5.2,-0.13960056736591073,-0.38275477288268733
S13,5.24,0.0697134088858179,0.19625063705408455
S13,5.28,0.40069890683220893,0.7420114707031094
S13,5.32,0.8118722901165428,0.9096596904059919
S13,5.36,1.2319113602230733,0.9573138095468539
S14,-0.4,-0.1176536045216867,-0.2682345417056704
S14,-0.36,-0.2714468696538256,-0.4035271854705301
S14,-0.32,-0.5134910976413666,-0.5318919271791342
S14,-0.28,-0.8446812604237323,-0.638667052207865
S14,-0.24,-1.2461180405972343,-0.7225201151647025
S14,-0.2,-1.6793273281410002,-0.7850885423521657
S14,-0.16,-2.0945064182743605,-0.8290668151929489
S14,-0.12,-2.4436492253104185,-0.858057545960723
S14,-0.08,-2.6905179302406306,-0.8753921420678673
S14,-0.04,-2.8172151690144562,-0.8835395516786284
S14,0.0,-2.829176152444379,-0.8842709561664386
S14,0.04,-2.7538070141221116,-0.8790263246947402
S14,0.08,-2.629002880648781,-0.8692356029972179
S14,0.12,-2.4878518588571787,-0.8563977001921022
S14,0.16,-2.3490939714109937,-0.8417496705842086
S14,0.2,-2.216768139617152,-0.825795438601229
S14,0.24,-2.086372586582735,-0.8081900080407854
S14,0.28,-1.9526732919512102,-0.7881106046426023
S14,0.32,-1.8148584141874156,-0.7648614267004169
S14,0.36,-1.6768321141144693,-0.7383591528807484
S14,0.4,-1.5439068455583582,-0.709212182531006
S14,0.44,-1.419333819790653,-0.6783179977821986
S14,0.48,-1.3026079631431045,-0.6461334199806696
S14,0.52,-1.1898699165647972,-0.6120515013346043
S14,0.56,-1.0765254180019344,-0.5745917858458541
S14,0.6,-0.9603710684198926,-0.5324218130124136
S14,0.64,-0.8425496824485303,-0.48519767361316957
S14,0.68,-0.726415823044854,-0.43374036100292757
S14,0.72,-0.6161163437626636,-0.37997423280649817
S14,0.76,-0.5153157119674897,-0.32655698461521415
S14,0.8,-0.4260932468680547,-0.2759602068181588
S14,0.84,-0.3487123923563336,-0.22973311190674342
S14,0.88,-0.2821191271795689,-0.18839504757783884
S14,0.92,-0.22423419820628765,-0.15145104101932347
S14,0.96,-0.17201504537341214,-0.11738188455442508
S14,1.0,-0.12201548582084278,-0.08407563240880124
S14,1.04,-0.07151631408925901,-0.0497334090963885
